269	705	2	891448850
130	1246	3	876252497
264	655	4	886123530
207	13	3	875506839
246	409	2	884923372
87	367	4	879876702
101	304	3	877135677
256	127	4	882164406
181	762	2	878963418
92	739	2	876175582
292	661	5	881105561
246	665	4	884922831
188	692	5	875072583
18	86	4	880129731
5	439	1	878844423
193	407	4	889127921
144	709	4	888105940
90	1198	5	891383866
48	609	4	879434819
5	225	2	875635723
311	432	4	884365485
8	22	5	879362183
276	188	4	874792547
222	173	5	878183043
72	866	4	880035887
299	134	4	878192311
1	171	5	889751711
308	295	3	887741461
165	216	4	879525778
222	49	3	878183512
181	121	4	878962623
234	626	4	892336358
90	25	5	891384789
208	216	5	883108324
263	96	4	891298336
134	323	4	891732335
2	292	4	888550774
286	153	5	877531406
205	304	3	888284313
22	80	4	878887227
223	328	3	891548959
15	25	3	879456204
268	147	4	876514002
94	1220	3	891722678
274	405	4	878945840
16	55	5	877717956
164	620	3	889402298
290	161	4	880474293
92	515	4	875640800
239	1070	5	889179032
56	449	5	892679308
248	234	4	884534968
234	10	3	891227851
280	1049	2	891702486
308	187	5	887738760
276	64	5	874787441
192	948	3	881368302
122	509	4	879270511
85	588	3	880838306
201	272	3	886013700
181	870	2	878962623
263	568	4	891299387
295	39	4	879518279
201	1100	4	884112800
93	820	3	888705966
159	1028	5	880557539
158	665	2	880134532
293	423	3	888906070
82	597	3	878768882
276	181	5	874786488
13	823	5	882397833
217	2	3	889069782
83	660	4	880308256
189	20	5	893264466
146	1022	5	891458193
267	121	3	878970681
126	294	3	887855087
181	1060	1	878962675
125	80	4	892838865
43	120	4	884029430
13	780	1	882142057
253	259	2	891628883
77	518	4	884753202
291	686	5	874835165
268	21	3	875742822
234	81	3	892334680
29	245	3	882820803
156	661	4	888185947
232	52	5	888550130
37	288	4	880915258
141	245	3	884584426
235	230	4	889655162
102	70	3	888803537
77	172	3	884752562
90	506	5	891383319
186	566	5	879023663
44	660	5	878347915
7	661	5	891351624
49	1003	2	888068651
42	1028	4	881106072
77	474	5	884732407
58	1099	2	892243079
56	1047	4	892911290
197	688	1	891409564
286	99	4	878141681
181	1288	1	878962349
295	190	4	879517062
224	69	4	888082495
272	317	4	879454977
221	1010	3	875246662
234	487	3	892079237
44	449	5	883613334
194	172	3	879521474
94	62	3	891722933
230	304	5	880484286
90	22	4	891384357
181	696	2	878962997
286	357	4	877531537
14	269	4	892242403
311	179	2	884365357
92	121	5	875640679
21	440	1	874951798
181	405	4	878962919
65	806	4	879216529
44	443	5	878348289
244	183	4	880606043
1	265	4	878542441
270	25	5	876954456
94	572	3	891723883
286	746	4	877533058
239	272	5	889181247
254	121	3	886472369
62	665	2	879376483
178	385	4	882826982
194	23	4	879522819
268	955	3	875745160
188	143	5	875072674
276	294	4	874786366
158	1098	4	880135069
161	48	1	891170745
191	751	3	891560753
7	378	5	891353011
59	92	5	888204997
69	268	5	882027109
10	461	3	877888944
21	129	4	874951382
58	9	4	884304328
194	152	3	879549996
113	126	5	875076827
95	233	4	879196354
16	194	5	877720733
59	323	4	888206809
311	654	3	884365075
292	589	4	881105516
43	203	4	883955224
79	50	4	891271545
235	70	5	889655619
284	322	3	885329671
303	161	5	879468547
254	378	3	886474396
255	1034	1	883217030
104	301	2	888442275
90	923	5	891383912
279	122	1	875297433
297	57	5	875239383
42	625	3	881108873
130	1217	4	875801778
254	357	3	886472466
244	310	3	880601905
6	301	2	883600406
36	748	4	882157285
256	443	3	882164727
102	515	1	888801316
104	285	4	888465201
111	301	4	891680028
18	408	5	880129628
25	222	4	885852817
270	98	5	876955868
89	216	5	879459859
128	317	4	879968029
305	512	4	886323525
286	175	5	877532470
11	227	3	891905896
201	203	5	884114471
126	245	3	887854726
20	208	2	879669401
144	742	4	888104122
181	930	1	878963275
85	1065	3	879455021
223	11	3	891550649
215	421	4	891435704
218	208	3	877488366
174	937	5	886432989
275	186	3	880314383
68	742	1	876974198
268	583	4	876513830
195	273	4	878019342
224	178	4	888082468
5	110	1	875636493
2	251	5	888552084
72	568	4	880037203
92	831	2	886443708
87	401	2	879876813
287	926	4	875334340
222	53	5	878184113
24	64	5	875322758
7	554	3	891354639
82	56	3	878769410
196	393	4	881251863
56	91	4	892683275
7	472	2	891353357
256	761	4	882164644
308	1286	3	887738151
16	8	5	877722736
145	56	5	875271896
288	305	4	886372527
84	742	3	883450643
44	644	3	878347818
17	13	3	885272654
313	117	4	891015319
21	164	5	874951695
279	982	3	875298314
239	491	5	889181015
185	287	5	883526288
297	89	4	875239125
303	68	4	879467361
186	250	1	879023607
73	206	3	888625754
104	756	2	888465739
94	216	3	885870665
239	194	5	889178833
197	511	5	891409839
280	1	4	891700426
1	117	3	874965739
303	397	1	879543831
239	513	5	889178887
6	69	3	883601277
184	522	3	889908462
13	418	2	882398763
201	518	4	884112201
13	858	1	882397068
214	131	3	891544465
217	182	2	889070109
13	72	4	882141727
208	663	5	883108476
109	178	3	880572950
230	172	4	880484523
59	485	2	888204466
313	478	3	891014373
70	1133	3	884151344
62	182	5	879375169
198	234	3	884207833
65	125	4	879217509
174	660	5	886514261
130	1248	3	880396702
100	354	2	891375260
275	418	3	875154718
130	105	4	876251160
286	73	5	877532965
7	623	3	891354217
210	204	5	887730676
96	87	4	884403531
297	73	2	875239691
291	1178	4	875086354
125	382	1	892836623
70	399	4	884068521
311	9	4	884963365
152	685	5	880149074
275	1091	2	875154535
53	281	4	879443288
198	118	2	884206513
26	125	4	891371676
151	13	3	879542688
124	496	1	890286933
24	191	5	875323003
271	65	3	885849419
294	1245	3	877819265
234	241	2	892335042
25	501	3	885852301
201	432	3	884111312
207	68	2	877125350
313	566	4	891016220
188	443	4	875074329
276	324	4	874786419
145	974	1	882182634
72	234	4	880037418
83	385	4	887665549
109	402	4	880581344
185	216	4	883526268
149	319	2	883512658
57	79	5	883698495
176	875	4	886047442
253	97	4	891628501
284	269	4	885328991
121	180	3	891388286
62	86	2	879374640
291	418	4	875086920
109	97	3	880578711
297	275	5	874954260
181	334	1	878961749
78	255	4	879633745
308	59	4	887737647
193	1078	4	889126943
87	585	4	879877008
250	204	2	878091682
8	50	5	879362124
186	148	4	891719774
312	692	4	891699426
91	683	3	891438351
175	127	5	877107640
145	737	2	875272833
83	210	5	880307751
102	524	3	888803537
153	174	1	881371140
313	616	5	891015049
286	44	3	877532173
279	168	5	875296435
276	474	5	889174904
62	59	4	879373821
254	219	1	886475980
83	97	4	880308690
63	100	5	875747319
16	178	5	877719333
297	233	2	875239914
90	945	5	891383866
85	25	2	879452769
303	393	4	879484981
274	50	5	878944679
104	299	3	888442436
94	792	4	885873006
293	708	3	888907527
248	589	4	884534968
217	27	1	889070011
201	148	1	884140751
296	222	5	884196640
7	662	3	892133739
69	427	3	882145465
72	196	4	880036747
256	472	4	882152471
128	182	4	879967225
7	171	3	891351287
286	85	5	877533224
172	220	4	875537441
308	516	4	887736743
190	974	2	891625949
308	436	4	887739257
59	235	1	888203658
145	756	2	885557506
220	298	4	881198966
285	269	4	890595313
198	658	3	884208173
220	333	3	881197771
143	682	3	888407741
75	237	2	884050309
199	221	4	883782854
223	1150	2	891549841
276	78	4	877934828
96	673	4	884402860
291	1016	4	874833827
6	517	4	883602212
202	283	3	879727153
214	117	4	891543241
184	602	4	889909691
277	257	3	879543487
194	212	1	879524216
95	68	4	879196231
25	257	4	885853415
6	23	4	883601365
313	436	4	891029877
262	617	3	879793715
66	181	5	883601425
21	948	1	874951054
181	1332	1	878962278
262	174	3	879791948
206	302	5	888180227
222	22	5	878183285
76	61	4	875028123
151	703	4	879542460
314	28	5	877888346
13	147	3	882397502
44	258	4	878340824
303	418	4	879483510
16	89	2	877717833
270	558	5	876954927
248	117	5	884535433
125	318	5	879454309
138	523	5	879024043
268	386	2	875743978
234	147	3	892335372
15	331	3	879455166
94	155	2	891723807
136	89	4	882848925
223	423	3	891550684
82	194	4	878770027
145	355	3	888396967
280	845	3	891700925
179	339	1	892151366
178	199	4	882826306
10	488	5	877888613
116	331	3	876451911
308	174	4	887736696
185	114	4	883524320
188	237	3	875073648
118	654	5	875385007
246	721	4	884921794
234	98	4	892078567
194	239	3	879522917
94	24	4	885873423
262	64	5	879793022
154	242	3	879138235
223	763	3	891550067
130	307	4	877984546
244	53	3	880607489
250	196	4	878091818
97	670	5	884239744
122	510	4	879270327
222	106	2	883816184
4	264	3	892004275
37	403	5	880915942
49	68	1	888069513
303	1098	4	879467959
165	372	5	879525987
190	117	4	891033697
29	189	4	882821942
94	174	4	885870231
130	949	3	876251944
303	779	1	879543418
19	435	5	885412840
194	191	4	879521856
158	24	4	880134261
56	447	4	892679067
262	223	3	879791816
181	1334	1	878962240
214	137	4	891543227
92	747	4	875656164
244	154	5	880606385
254	230	4	886472400
16	209	5	877722736
151	835	5	879524199
181	1327	1	878963305
145	1248	3	875272195
200	588	5	884128499
248	257	3	884535840
297	432	4	875239658
312	133	5	891699296
151	12	5	879524368
110	568	3	886988449
305	483	5	886323068
141	258	5	884584338
44	240	4	878346997
186	263	3	879023571
214	213	4	891544414
312	153	2	891699491
1	222	4	878873388
206	323	1	888179833
56	450	3	892679374
205	316	4	888284710
268	790	2	876513785
276	1081	3	880913705
83	929	3	880307140
222	1041	3	881060155
296	429	5	884197330
13	868	5	882139901
87	210	5	879875734
10	285	5	877889186
181	328	3	878961227
23	463	4	874785843
253	746	3	891628630
299	1047	2	877880041
66	1	3	883601324
216	174	5	881432488
290	208	3	880475245
264	448	2	886122031
144	831	3	888104805
138	517	4	879024279
64	433	2	889740286
5	1	4	875635748
276	357	5	874787526
62	433	5	879375588
293	166	3	888905520
130	234	5	875216932
264	70	4	886123596
208	197	5	883108797
279	1162	3	875314334
162	1019	4	877636556
223	908	1	891548802
99	246	3	888469392
160	160	5	876862078
172	580	4	875538028
54	676	5	880935294
164	930	4	889402340
28	217	3	881961671
305	79	3	886324276
18	729	3	880131236
109	1012	4	880564570
207	25	4	876079113
15	222	3	879455730
303	693	4	879466771
152	111	5	880148782
77	91	3	884752924
177	321	2	880130481
131	221	3	883681561
197	302	3	891409070
227	50	4	879035347
85	282	3	879829618
295	72	4	879518714
181	1	3	878962392
279	96	4	875310606
18	182	4	880130640
276	568	4	882659211
177	69	1	880131088
213	13	4	878955139
128	739	4	879969349
288	272	5	889225463
207	1350	2	877878772
274	748	5	878944406
70	419	5	884065035
311	559	2	884366187
151	919	5	879524368
201	209	3	884112801
99	274	1	885679157
11	740	4	891903067
59	77	4	888206254
184	277	3	889907971
38	161	5	892432062
104	300	3	888442275
7	674	2	891352659
252	277	4	891456797
303	411	4	879483802
312	573	5	891712535
234	1397	4	892334976
75	546	3	884050422
246	239	3	884921380
64	516	5	889737376
239	81	3	889179808
59	54	4	888205921
256	220	3	882151690
216	196	5	880245145
203	282	1	880434919
13	195	3	881515296
144	153	5	888105823
100	268	3	891374982
94	471	4	891721642
13	807	1	886304229
125	657	3	892836422
1	113	5	878542738
76	175	4	875028853
294	930	3	889242704
85	13	3	879452866
303	426	3	879542535
212	180	1	879303974
6	492	5	883601089
279	746	5	875310233
303	1109	4	879467936
310	116	5	879436104
313	22	3	891014870
314	1150	4	877887002
13	121	5	882397503
43	5	4	875981421
58	214	2	884305296
215	164	3	891436633
62	288	2	879371909
280	127	5	891702544
161	898	3	891170191
11	723	5	891904637
35	243	2	875459046
48	680	3	879434330
85	604	4	882995132
288	527	3	886373565
151	929	3	879543457
90	690	4	891383319
11	38	3	891905936
22	258	5	878886261
70	82	4	884068075
5	98	3	875720691
308	95	4	887737130
60	208	5	883326028
270	778	5	876955711
243	208	4	879989134
81	280	4	876534214
293	412	1	888905377
200	478	5	884128788
13	308	3	881514726
56	184	4	892679088
295	172	4	879516986
295	235	4	879517943
156	641	5	888185677
160	430	5	876861799
237	191	4	879376773
287	252	1	875334361
45	109	5	881012356
224	678	3	888082277
145	764	2	888398257
272	1101	5	879454977
184	86	5	889908694
285	151	5	890595636
222	148	2	881061164
271	187	5	885848343
246	425	5	884921918
115	8	5	881171982
176	327	3	886047176
13	396	3	882141727
129	331	2	883244737
257	1260	2	880496892
95	1	5	879197329
151	58	4	879524849
184	660	3	889909962
105	268	4	889214268
158	510	3	880134296
34	312	4	888602742
94	1048	4	891722678
200	291	3	891825292
45	118	4	881014550
279	144	4	880850073
145	22	5	875273021
182	69	5	876435435
193	627	4	889126972
214	302	4	892668197
102	322	3	883277645
195	328	4	884420059
109	258	5	880562908
282	288	4	879949367
117	758	2	881011217
23	381	4	874787350
112	327	1	884992535
252	300	4	891448664
151	372	5	879524819
282	327	5	879949417
290	568	3	880474716
64	160	4	889739288
28	79	4	881961003
168	1278	3	884287560
265	471	4	875320302
83	82	5	887665423
90	499	5	891383866
234	1186	4	892335707
87	196	5	879877681
150	129	4	878746946
161	98	4	891171357
70	210	4	884065854
51	182	3	883498790
222	1057	4	881061370
92	176	5	875652981
204	216	4	892513864
184	207	4	889908903
92	180	5	875653016
43	204	4	883956122
222	1042	4	878184514
92	790	3	875907618
294	282	3	877821796
201	747	2	884113635
201	215	2	884140382
271	705	4	885849052
214	693	3	891544414
73	657	5	888625422
255	472	1	883216958
270	671	4	876956360
66	7	3	883601355
6	478	4	883602762
101	222	3	877136243
207	1046	4	875509787
144	182	3	888105743
85	83	4	886282959
158	770	5	880134477
297	588	4	875238579
90	507	5	891383987
271	482	5	885848519
130	901	1	884624044
178	276	3	882823978
181	1094	1	878963086
311	143	3	884364812
194	647	4	879521531
59	387	3	888206562
1	227	4	876892946
116	751	3	890131577
170	292	5	884103732
110	578	3	886988536
60	1021	5	883326185
197	55	3	891409982
38	679	5	892432062
279	227	4	889326161
84	748	4	883449530
316	98	5	880853743
25	25	5	885853415
168	274	4	884287865
194	478	3	879521329
287	294	5	875333873
234	582	4	892334883
279	1048	1	886015533
87	9	4	879877931
279	1151	2	875744584
49	47	5	888068715
296	855	5	884197352
44	95	4	878347569
92	216	3	875653867
135	39	3	879857931
13	66	3	882141485
262	386	3	879795512
116	942	3	876454090
269	13	4	891446662
222	1044	4	881060578
82	455	4	876311319
279	254	3	879572960
42	685	4	881105972
184	161	2	889909640
49	625	3	888067031
177	243	1	882142141
313	99	4	891014029
32	290	3	883717913
308	848	4	887736925
145	448	5	877343121
130	542	3	875801778
130	806	3	875217096
165	288	2	879525673
249	255	3	879571752
49	581	3	888068143
195	300	3	890588925
118	475	5	875384793
201	1229	3	884140307
119	718	5	874774956
99	50	5	885679998
306	14	5	876503995
92	709	2	875654590
227	295	5	879035387
3	337	1	889236983
94	820	1	891723186
59	1107	4	888206254
30	539	3	885941454
262	821	3	879794887
6	508	3	883599530
311	716	4	884365718
268	364	3	875743979
262	553	4	879795122
16	56	5	877719863
262	293	2	879790906
293	132	4	888905481
94	346	4	891725410
13	59	4	882140425
102	161	2	888801876
83	301	2	891181430
291	7	5	874834481
312	28	4	891698300
31	484	5	881548030
291	70	4	874868146
56	172	5	892737191
109	588	4	880578388
59	429	4	888204597
246	1218	3	884922801
92	115	3	875654125
308	741	4	887739863
214	1129	4	892668249
308	493	3	887737293
224	191	4	888082468
215	423	5	891435526
154	289	2	879138345
201	509	3	884111546
85	298	4	880581629
184	36	3	889910195
188	218	5	875074667
305	11	1	886323237
144	508	4	888104150
73	94	1	888625754
194	205	3	879524291
177	203	4	880131026
276	273	4	874786517
108	290	4	879880076
189	197	5	893265291
73	56	4	888626041
120	546	2	889490979
5	102	3	875721196
26	235	2	891372429
276	773	3	874792794
13	150	5	882140588
7	401	4	891354257
128	482	4	879967432
104	7	3	888465972
293	39	3	888906804
256	25	5	882150552
90	821	3	891385843
275	69	3	880314089
22	510	5	878887765
207	192	3	877822350
137	687	4	881432756
185	740	4	883524475
42	176	3	881107178
145	472	3	875271128
189	634	3	893265506
262	121	3	879790536
259	772	4	874724882
239	58	5	889179623
81	742	2	876533764
311	419	3	884364931
249	746	5	879641209
95	527	4	888954440
19	655	3	885412723
79	100	5	891271652
189	751	4	893265046
1	17	3	875073198
234	132	4	892333865
59	148	3	888203175
6	469	5	883601155
82	14	4	876311280
109	627	5	880582133
277	279	4	879543592
223	8	2	891550684
201	69	2	884112901
217	144	4	889069782
313	200	3	891017736
116	1216	3	876452582
46	307	3	883611430
151	317	5	879524610
90	553	2	891384959
116	271	4	886310197
196	251	3	881251274
303	120	2	879544099
49	547	5	888066187
307	1022	4	879283008
303	176	5	879467260
286	154	4	877533381
291	501	4	875087100
135	1208	3	879858003
57	243	3	883696547
276	1157	2	874795772
318	768	2	884498022
289	282	3	876789180
25	258	5	885853199
18	496	5	880130470
263	510	4	891298392
207	716	3	875508783
314	535	4	877887002
250	338	4	883263374
262	568	3	879794113
95	172	4	879196847
94	470	4	891722006
59	583	5	888205921
277	282	4	879543697
271	714	3	885848863
223	977	2	891550295
210	357	5	887736206
185	199	4	883526268
235	480	4	889655044
276	939	3	874790855
99	354	2	888469332
308	163	4	887737084
303	738	2	879544276
224	873	2	888082187
298	252	4	884183833
44	208	4	878347420
315	13	4	879821158
215	197	4	891435357
269	9	4	891446246
42	195	5	881107949
293	79	3	888906045
101	405	4	877137015
92	665	3	875906853
249	88	4	879572668
13	331	3	881515457
271	750	4	885844698
92	731	4	875653769
254	188	3	886473672
201	660	3	884140927
209	251	5	883417810
217	7	4	889069741
176	258	4	886047026
81	169	4	876534751
62	114	4	879373568
276	364	3	877935377
88	750	2	891037276
9	298	5	886960055
92	528	4	875657681
249	708	4	879572403
262	754	3	879961283
196	655	5	881251793
276	226	4	874792520
311	849	3	884365781
181	1383	1	878962086
247	736	5	893097024
227	411	4	879035897
59	550	5	888206605
58	100	5	884304553
286	1316	5	884583549
7	228	4	891350845
92	846	3	886443471
160	56	5	876770222
103	127	4	880416331
11	110	3	891905324
87	2	4	879876074
45	763	2	881013563
293	605	3	888907702
291	732	4	874868097
254	575	3	886476165
49	334	4	888065744
222	1284	4	878184422
161	162	2	891171413
59	215	5	888204430
177	209	4	880130736
29	332	4	882820869
297	182	3	875239125
315	185	4	879821267
191	754	3	891560366
106	778	4	881453040
7	151	4	891352749
178	678	3	882823530
94	168	5	891721378
264	33	3	886122644
239	529	5	889179808
90	657	5	891385190
112	289	5	884992690
199	258	4	883782403
301	202	5	882076211
145	743	1	888398516
294	127	5	877819265
130	206	3	875801695
103	121	3	880415766
152	412	2	880149328
267	840	4	878970926
286	231	3	877532094
200	24	2	884127370
5	211	4	875636631
160	117	4	876767822
158	72	3	880135118
297	736	4	875239975
58	268	5	884304288
23	1006	3	874785809
307	265	3	877122816
276	1095	1	877935135
92	24	3	875640448
164	117	5	889401816
276	38	3	874792574
286	34	5	877534701
232	197	4	888549563
21	103	1	874951245
130	731	3	876251922
222	441	2	881059920
189	1005	4	893265971
49	38	1	888068289
311	5	3	884365853
95	1229	2	879198800
213	609	4	878955533
203	181	5	880434278
308	863	3	887736881
269	47	4	891448386
297	307	4	878771124
305	189	5	886323303
266	676	3	892257897
197	229	3	891410039
74	272	5	888333194
177	56	5	880130618
45	473	3	881014417
239	187	5	889178798
268	94	2	875743630
238	252	3	883576644
